"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","555838","24/08/2023 - 06:21","FLORESTA","GONÇALO DE CARVALHO 474","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02681976380932","-51.2095069885254","CONTAINER",""
"PORTO ALEGRE","555865","24/08/2023 - 09:32","SÃO GERALDO","SÃO PEDRO","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01221184139384","-51.19753360748291","DE ANIMAL",""
"PORTO ALEGRE","555865","24/08/2023 - 09:32","SÃO GERALDO","SÃO PEDRO","SALVAMENTO/BUSCA/RESGATE","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.012606678401095","-51.203477370750726","DE ANIMAL",""
"PORTO ALEGRE","555908","24/08/2023 - 12:08","PRAIA DE BELAS","PRAIA DE BELAS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0456","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.0452287182417","-51.22729446979484","",""
"PORTO ALEGRE","555935","24/08/2023 - 13:52","JARDIM LINDÓIA","RUA BOGOTA","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.010116856391907","-51.1488676071167","",""
"PORTO ALEGRE","555951","24/08/2023 - 14:14","GLÓRIA","CORONEL APARÍCIO BORGES","AÇÕES PREVENTIVAS","ABT-1250","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.075110441305615","-51.204078197479255","PALESTRAS/TREINAMENTOS EXTERNOS",""
"PORTO ALEGRE","555952","24/08/2023 - 14:16","FLORESTA","ALMIRANTE BARROSO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.013498539738634","-51.2608551979065","PALESTRAS/TREINAMENTOS EXTERNOS",""
"PORTO ALEGRE","555955","24/08/2023 - 14:29","BELÉM VELHO","JOÃO DO COUTO","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.11600442721307","-51.178629398345954","DE ANIMAL",""
"PORTO ALEGRE","555959","24/08/2023 - 14:50","VILA IPIRANGA","WALTER SCHULTZ","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.015449458455887","-51.14860475063325","DESENCARCERAMENTO",""
"PORTO ALEGRE","555966","24/08/2023 - 14:57","PARTENON","BENTO GONÇALVES","AÇÕES PREVENTIVAS","ABT-1250","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.05796994675463","-51.19510889053345","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","555973","24/08/2023 - 15:10","SÃO JOSÉ","RUA SÃO GUILHERME","AÇÕES PREVENTIVAS","ABT-1250","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.064804215894615","-51.1609697341919","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556004","24/08/2023 - 16:11","JARDIM ITU SABARÁ","GOMES DE FREITAS","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.011863454493966","-51.142902374267585","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556005","24/08/2023 - 16:14","VILA IPIRANGA","SENEGAL","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01559809830867","-51.14579916000367","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556017","24/08/2023 - 16:54","RESTINGA","LUIZ FRANCISCO ZANELLA","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.158627672262785","-51.13412912003697","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556018","24/08/2023 - 16:56","RESTINGA","LUIZ FRANCISCO ZANELLA","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.159345153373103","-51.1337594781071","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556020","24/08/2023 - 16:59","CAMAQUÃ","TRAVESSA ESCOBAR","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.10336813065208","-51.23637199401856","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556024","24/08/2023 - 17:03","TRISTEZA","DOUTOR PEREIRA NETO","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.108343024197936","-51.24094247817994","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556032","24/08/2023 - 17:18","MENINO DEUS","JOSÉ DE ALENCAR","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.06034713736079","-51.2231969833374","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556033","24/08/2023 - 17:22","PRAIA DE BELAS","AV PADRE CACIQUE 1372","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.067617643390975","-51.23617887496949","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556063","24/08/2023 - 19:36","CHAPÉU DO SOL","DARCY PEREIRA POZZI","AÇÕES PREVENTIVAS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.17462626103987","-51.161634922027595","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556064","24/08/2023 - 19:37","CHAPÉU DO SOL","ESTRADA CHAPEU DO SOL","AÇÕES PREVENTIVAS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.18957651013645","-51.15384578704835","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556078","24/08/2023 - 20:16","BELÉM VELHO","COSTA GAMA","OCORRÊNCIA NÃO ATENDIDA","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.112612322674455","-51.1767840385437","",""
"PORTO ALEGRE","556100","24/08/2023 - 22:18","MENINO DEUS","GETÚLIO VARGAS","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.056019864970164","-51.22218847274781","CONTAINER | LIXO",""
"PORTO ALEGRE","556103","24/08/2023 - 22:21","GLÓRIA","CAPITÃO ARISOLY VARGAS","AÇÕES PREVENTIVAS","ABT-1250","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.071972262902484","-51.198563575744636","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","556119","25/08/2023 - 02:47","HÍPICA","JUCA BATISTA","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.148689804618368","-51.20302677154542","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","556139","25/08/2023 - 08:02","RESTINGA","CONCORDIA","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.154497343621216","-51.129920482635505","DE ANIMAL",""
"PORTO ALEGRE","556140","25/08/2023 - 08:22","SANTA CECÍLIA","SILVA SO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0456","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.041495190646263","-51.20326280593873","",""
"PORTO ALEGRE","556150","25/08/2023 - 08:43","RESTINGA","CECÍLIO MONZA","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.154571559159162","-51.13371849060059","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556161","25/08/2023 - 09:52","RESTINGA","DR JOÃO DENTICE","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.164089238994656","-51.138889789581306","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556172","25/08/2023 - 10:21","MENINO DEUS","VISCONDE DO HERVAL","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.05384687145419","-51.21525764465333","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556173","25/08/2023 - 10:22","AZENHA","DA AZENHA","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.054998378231186","-51.214646100997925","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556178","25/08/2023 - 10:47","PRAIA DE BELAS","IPIRANGA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.054868370072104","-51.19073152542114","LIXO",""
"PORTO ALEGRE","556188","25/08/2023 - 11:09","RUBEM BERTA","ARIOVALDO ALVES PAZ","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.000231274853448","-51.110297441482544","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556189","25/08/2023 - 11:11","RUBEM BERTA","ARIOVALDO ALVES PAZ","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.00131836538161","-51.110216975212104","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556194","25/08/2023 - 11:22","RUBEM BERTA","ADELINO FERREIRA JARDIM","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.020563470361395","-51.10513150691987","VISTORIA",""
"PORTO ALEGRE","556217","25/08/2023 - 13:12","FLORESTA","COMENDADOR AZEVEDO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.021989401227422","-51.208970829231255","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556219","25/08/2023 - 13:15","FLORESTA","FARRAPOS","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.022844020973444","-51.21291877673707","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556221","25/08/2023 - 13:23","CIDADE BAIXA","JOÃO ALFREDO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.041012236500762","-51.2254285812378","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","556230","25/08/2023 - 14:03","SANTA TEREZA","MARIANO DE MATOS","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.062092850360965","-51.21811151504517","VISTORIA",""
"PORTO ALEGRE","556233","25/08/2023 - 14:06","VILA NOVA","DO LUCIANO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.109753769320275","-51.22315406799317","CORTE PARCIAL",""
"PORTO ALEGRE","556235","25/08/2023 - 14:10","RIO BRANCO","VICENTE DA FONTOURA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.04021349947836","-51.19579551619261","CORTE PARCIAL",""
"PORTO ALEGRE","556245","25/08/2023 - 15:02","NONOAI","FORTALEZA","AÇÕES PREVENTIVAS","ABT-1250","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.0852484912513","-51.213541065618955","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","556300","25/08/2023 - 16:49","MENINO DEUS","GANZO","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.051729549853636","-51.223883628845215","PROGRAMA BOMBEIRO NA ESCOLA",""
"PORTO ALEGRE","556305","25/08/2023 - 17:02","HÍPICA","DR HERMES PACHECO","AÇÕES PREVENTIVAS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.159729402221117","-51.17706298828126","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556321","25/08/2023 - 17:50","NONOAI","SANTA FLORA","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.09345472298428","-51.230363845825195","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556323","25/08/2023 - 17:52","HÍPICA","DR HERMES PACHECO","AÇÕES PREVENTIVAS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.159655190564795","-51.17719173431397","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556324","25/08/2023 - 17:53","CRISTAL","R. CURUPAITI","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.091746694676036","-51.24081373214722","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","556372","25/08/2023 - 19:59","VILA ASSUNÇÃO","GUAÍBA","ATENDIMENTO PRÉ-HOSPITALAR","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.099692488731783","-51.264781951904304","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","556379","25/08/2023 - 20:39","AUXILIADORA","CARLOS GOMES","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.037984431868637","-51.174144744873054","CONTAINER",""
"PORTO ALEGRE","556398","25/08/2023 - 22:38","INDEPENDÊNCIA","INDEPENDÊNCIA","AÇÕES PREVENTIVAS","AR-0456","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.029290589064953","-51.21743559837341","ACIDENTES DOMÉSTICOS | APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","556412","26/08/2023 - 01:28","FLORESTA","CRISTOVÃO COLOMBO","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01790198753939","-51.1994187422544","CONTAINER",""
"PORTO ALEGRE","556427","26/08/2023 - 06:21","CRISTAL","DONA CRISTINA","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.08458008039392","-51.23105049133301","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","556456","26/08/2023 - 11:36","PASSO DAREIA","JOÃO WALLIG","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.016174075634023","-51.16453170776368","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","556459","26/08/2023 - 11:44","VILA NOVA","MÁRIO SOBROZA","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.126581384129942","-51.216840147972114","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","556463","26/08/2023 - 12:04","SÃO JOSÉ","REGINALDO PUJOL","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1250","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.077152989156687","-51.16350173950196","VISTORIA",""
"PORTO ALEGRE","556471","26/08/2023 - 12:27","CAMPO NOVO","R. ORACI RODRIGUES","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.13171053349187","-51.19796243668489","VISTORIA",""
"PORTO ALEGRE","556472","26/08/2023 - 12:33","SARANDI","JOÃO LUIZ PUFAL","ATENDIMENTO PRÉ-HOSPITALAR","AR-0456","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-29.979007396144013","-51.12584360481591","",""
"PORTO ALEGRE","556486","26/08/2023 - 13:43","RUBEM BERTA","MARTINS FELIX BERTA","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.036294022165304","-51.113226413726814","VEGETAÇÃO",""
"PORTO ALEGRE","556510","26/08/2023 - 15:01","AUXILIADORA","CARLOS TREIN FILHO","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.025296367171823","-51.18701934814454","",""
"PORTO ALEGRE","556519","26/08/2023 - 15:21","CENTRO","SENADOR SALGADO FILHO","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.030943964050376","-51.22437715530396","ELEVADORES",""
"PORTO ALEGRE","556536","26/08/2023 - 15:57","FLORESTA","SANTO ANTONIO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.031891391218515","-51.21429204940796","VISTORIA",""
"PORTO ALEGRE","556537","26/08/2023 - 15:58","INDEPENDÊNCIA","24 DE OUTUBRO","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02206371628037","-51.193585395812995","",""
"PORTO ALEGRE","556592","26/08/2023 - 19:09","RUBEM BERTA","ADELINO FERREIRA JARDIM","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.021079037308397","-51.10541582107544","EXTERMÍNIO | REMOÇÃO",""
"PORTO ALEGRE","556600","26/08/2023 - 19:26","CENTRO HISTÓRICO","AVENIDA MAUÁ 1005","AÇÕES PREVENTIVAS","EMN-1355","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-30.02524063270461","-51.22701644897462","APOIO À PESSOA OU INSTITUIÇÃO | AQUÁTICAS",""
"PORTO ALEGRE","556605","26/08/2023 - 19:38","CENTRO HISTÓRICO","MAUA","AÇÕES PREVENTIVAS","ABC-10647","BBS / 1ª CIA / 2º PEL / CANIL","-30.025411551297932","-51.22945937969571","APOIO À PESSOA OU INSTITUIÇÃO | FESTAS E EVENTOS",""
"PORTO ALEGRE","556610","26/08/2023 - 19:45","CENTRO","JÚLIO DE CASTILHOS","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.024023755693516","-51.22069716453553","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","556612","26/08/2023 - 19:50","CASCATA","DOS CANUDOS","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.093287634560575","-51.17496013641358","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","556612","26/08/2023 - 19:50","CASCATA","DOS CANUDOS","INCÊNDIO","ABT-1250","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.093287634560575","-51.17676258087159","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","556630","26/08/2023 - 20:54","SANTA CECÍLIA","SILVA SÓ","OCORRÊNCIA NÃO ATENDIDA","AR-0456","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.041197988373792","-51.203992466644564","",""
"PORTO ALEGRE","556714","27/08/2023 - 04:12","LOMBA DO PINHEIRO","BEZERRA DE MENEZES","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.105354405499437","-51.11402034759522","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","556734","27/08/2023 - 05:18","SÃO JOÃO","SERTÓRIO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.001829386728716","-51.189851760864265","ACIDENTES DE TRÁFEGO/LAVAGEM DE PISTA | APOIO À PESSOA OU INSTITUIÇÃO | RESGATE",""
"PORTO ALEGRE","556777","27/08/2023 - 10:58","CASCATA","ESTRADA DOS ALPES","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.09406737812191","-51.18849992752076","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","556780","27/08/2023 - 11:12","CENTRO","VIADUTO AV JULIO DE CASTILHO","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.03237438981882","-51.23017070295523","FESTAS E EVENTOS | TERRESTRE",""
"PORTO ALEGRE","556780","27/08/2023 - 11:12","CENTRO","VIADUTO AV JULIO DE CASTILHO","AÇÕES PREVENTIVAS","AMG-10728","BBS / 2ª CIA / 2º PEL / MERGULHO","-30.02405162327309","-51.220815181732185","FESTAS E EVENTOS",""
"PORTO ALEGRE","556809","27/08/2023 - 13:05","PROTÁSIO ALVES","PROTÁSIO ALVES","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04171809176553","-51.13470554351807","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","556809","27/08/2023 - 13:05","PROTÁSIO ALVES","PROTÁSIO ALVES","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.04199671745938","-51.13479137420655","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","556809","27/08/2023 - 13:05","PROTÁSIO ALVES","PROTÁSIO ALVES","INCÊNDIO","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.044169970978064","-51.10715389251709","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","556814","27/08/2023 - 13:37","CENTRO","MAUÁ","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.02613238042005","-51.22944116592408","TERRESTRE",""
"PORTO ALEGRE","556814","27/08/2023 - 13:37","CENTRO","MAUÁ","AÇÕES PREVENTIVAS","ABC-9071","BBS / 1ª CIA / 2º PEL / CANIL","-30.025779397908515","-51.226866245269775","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","556818","27/08/2023 - 13:55","NAVEGANTES","FRANÇA","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.00421437294272","-51.198333956763676","",""
"PORTO ALEGRE","556821","27/08/2023 - 14:21","CIDADE BAIXA","LUIZ AFONSO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.038987518498722","-51.22113704681397","CONTAINER",""
"PORTO ALEGRE","556869","27/08/2023 - 17:40","SÃO JOSÉ","RUA CLEMENTE PEREIRA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.070858092783315","-51.164660453796394","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","556875","27/08/2023 - 17:41","SANTA TEREZA","BANCO DO COMÉRCIO","PRODUTOS PERIGOSOS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.06149856854044","-51.231780052185066","EXPLOSIVO",""
"PORTO ALEGRE","556887","27/08/2023 - 18:16","HUMAITÁ","PADRE LEOPOLDO BRENTANO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0456","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-29.97390081419879","-51.195018646875084","",""
"PORTO ALEGRE","556887","27/08/2023 - 18:16","HUMAITÁ","PADRE LEOPOLDO BRENTANO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.97433938903719","-51.19451082256512","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","556897","27/08/2023 - 18:29","NONOAI","ORFANATROFIO","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.08628823249477","-51.225020861646634","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","556914","27/08/2023 - 19:10","COSTA E SILVA","LUIZ CARLOS ALMEIDA","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.006827965855592","-51.12125158309937","DE ANIMAL",""
"PORTO ALEGRE","556934","27/08/2023 - 20:44","CRISTAL","PINHEIRO BORDA","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.076447386484766","-51.24310970306397","COLISÃO/CHOQUE",""
"PORTO ALEGRE","556939","27/08/2023 - 21:12","SANTO ANTÔNIO","DOUTOR VOLTAIRE PIRES","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.06088433628657","-51.205758697811845","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","556943","27/08/2023 - 21:53","SANTA TEREZA","VALERIANO RODRIGUES","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.072250803472123","-51.22345447540284","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","556943","27/08/2023 - 21:53","SANTA TEREZA","VALERIANO RODRIGUES","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.072232234125206","-51.22403381893811","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","556967","28/08/2023 - 02:20","SANTANA","VITÓRIA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.045005825021313","-51.20688915252686","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","556973","28/08/2023 - 03:45","GLÓRIA","PROFESSOR OSCAR PEREIRA","AÇÕES PREVENTIVAS","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.074002422148492","-51.2026000531777","TERRESTRE",""
"PORTO ALEGRE","556974","28/08/2023 - 04:35","TERESÓPOLIS","PROFESSOR CARVALHO DE FREITAS","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.07700444164397","-51.20806931428446","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","556974","28/08/2023 - 04:35","TERESÓPOLIS","PROFESSOR CARVALHO DE FREITAS","AÇÕES PREVENTIVAS","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.076922132499025","-51.20781902484017","TERRESTRE",""
"PORTO ALEGRE","556989","28/08/2023 - 07:50","APARÍCIO BORGES","CORONEL APARICIO BORGES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0456","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07285863937947","-51.19868519560888","",""
"PORTO ALEGRE","557001","28/08/2023 - 08:35","JARDIM CARVALHO","AVENIDA IPIRANGA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.047680510564305","-51.22349739074708","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","557002","28/08/2023 - 08:43","MONT SERRAT","PEDRO IVO","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02917912459047","-51.185605929548416","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","557024","28/08/2023 - 10:20","RESTINGA","ACESSO R1","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.144143728812505","-51.12753868103028","DE ANIMAL",""
"PORTO ALEGRE","557033","28/08/2023 - 10:50","RESTINGA","IMPERADOR HIROITO","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.14666729063748","-51.136400699615486","VISTORIA DE HIDRANTES",""
