"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","722300","28/12/2024 - 23:09","LAGEADO","RUBI","INCÊNDIO","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.16453448807022","-51.08964443206788","VEGETAÇÃO",""
"PORTO ALEGRE","722332","29/12/2024 - 02:22","PROTÁSIO ALVES","GERMANO SCHMARCZEK","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.044188545588987","-51.130106662993256","VISTORIA",""
"PORTO ALEGRE","722342","29/12/2024 - 04:27","ABERTA DOS MORROS","RUA JOSE AFONSO ELY","SALVAMENTO/BUSCA/RESGATE","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.160434410170367","-51.18235766887665","OBJETO EM LOCAL DE RISCO",""
"PORTO ALEGRE","722352","29/12/2024 - 07:38","HUMAITÁ","ADOLPHO G. LUCE JÚNIOR","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.993658028763694","-51.19482432333549","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR | LIXO",""
"PORTO ALEGRE","722353","29/12/2024 - 07:47","INDEPENDÊNCIA","MOSTARDEIRO","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.0282688266906","-51.21214628219605","CONTAINER",""
"PORTO ALEGRE","722373","29/12/2024 - 09:48","PARTENON","TOBIAS BARRETO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.059604271427965","-51.19377851486207","VISTORIA",""
"PORTO ALEGRE","722374","29/12/2024 - 09:49","AZENHA","JOÃO NEVES DA FONTOURA","SALVAMENTO/BUSCA/RESGATE","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04675180849128","-51.21553659439087","DE ANIMAL",""
"PORTO ALEGRE","722389","29/12/2024 - 10:52","AUXILIADORA","SILVA JARDIM","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.023550005642246","-51.190409660339355","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","722390","29/12/2024 - 11:04","NONOAI","MONTE ARRAES","SALVAMENTO/BUSCA/RESGATE","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.09111545935565","-51.2318879322844","DE ANIMAL",""
"PORTO ALEGRE","722420","29/12/2024 - 12:59","PARTENON","CORONEL APARICIO BORGES","OCORRÊNCIA NÃO ATENDIDA","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.071768007665117","-51.19159002067868","",""
"PORTO ALEGRE","722422","29/12/2024 - 13:03","RESTINGA","DAVID CHERMAN","AÇÕES PREVENTIVAS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15609296537941","-51.14556312561035","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722423","29/12/2024 - 13:06","RESTINGA","RICARDO LEONIDAS RIBAS","AÇÕES PREVENTIVAS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.147075507808424","-51.13110065460206","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722431","29/12/2024 - 13:54","FLORESTA","ALMIRANTE BARROSO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.016174075634023","-51.208605766296394","VISTORIA",""
"PORTO ALEGRE","722432","29/12/2024 - 13:58","TERESÓPOLIS","ENGENHEIRO LUDOLFO BOEHL","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.082222039347247","-51.20875768036937","EXTERMÍNIO",""
"PORTO ALEGRE","722439","29/12/2024 - 14:23","SANTA CECÍLIA","SILVA SÓ","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.041458023118818","-51.20364975126093","",""
