"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","704430","09/11/2024 - 14:23","CENTRO","PRESIDENTE JOÃO GOULART","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.032838809330116","-51.2397837638855","",""
"PORTO ALEGRE","704433","09/11/2024 - 14:30","LOMBA DO PINHEIRO","SANTO DIAS DA SILVA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.097172367369218","-51.13334297278014","VISTORIA",""
"PORTO ALEGRE","704434","09/11/2024 - 14:34","PRAIA DE BELAS","AV. AURELIANO DE FIGUEIREDO PINTO","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.043343397266394","-51.224312782287605","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704435","09/11/2024 - 14:36","MENINO DEUS","ÉRICO VERÍSSIMO","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.0554998366744","-51.218336820602424","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704441","09/11/2024 - 15:01","JARDIM LEOPOLDINA","LEDO GUIMARÃES MARIANTE","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.022249503669066","-51.11112356185914","VISTORIA",""
"PORTO ALEGRE","704446","09/11/2024 - 15:19","CENTRO","ALBERTO BINS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.02800409563026","-51.22366905212403","VISTORIA",""
"PORTO ALEGRE","704454","09/11/2024 - 15:39","CENTRO","DEMÉTRIO RIBEIRO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.036052532710787","-51.230041980743415","",""
"PORTO ALEGRE","704464","09/11/2024 - 15:48","CAMPO NOVO","RAFFAELE NIGRO","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.159117154386163","-51.17706265482375","DESABAMENTO/SOTERRAMENTO",""
"PORTO ALEGRE","704470","09/11/2024 - 15:59","VILA NOVA","DEPUTADO CUNHA BUENO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.12948352715331","-51.21650218963624","",""
"PORTO ALEGRE","704489","09/11/2024 - 17:05","RESTINGA","ACESSO E","OCORRÊNCIA NÃO ATENDIDA","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.152697599728047","-51.14618596180377","",""
"PORTO ALEGRE","704492","09/11/2024 - 17:08","TRISTEZA","DOUTOR PEREIRA NETO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.111275866466247","-51.24866724014282","",""
"PORTO ALEGRE","704522","09/11/2024 - 18:02","SÃO JOSÉ","PRIMEIRO DE SETEMBRO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.067645498708927","-51.1635446548462","",""
"PORTO ALEGRE","704529","09/11/2024 - 18:28","ABERTA DOS MORROS","ESTRADA COSTA GAMA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.138706718204887","-51.16796493530274","",""
"PORTO ALEGRE","704531","09/11/2024 - 18:31","RESTINGA","ESTRADA JOÃO ANTÔNIO DA SILVEIRA","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.154014941263277","-51.13803156209119","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704534","09/11/2024 - 18:32","RESTINGA","ANTONIETA ABAD","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.160174670986056","-51.14653920555325","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704535","09/11/2024 - 18:33","NONOAI","AVENIDA NONOAI","VISTORIA DE SEG. CONTRA. INC","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.092767802103154","-51.222810745239265","",""
"PORTO ALEGRE","704537","09/11/2024 - 18:34","NONOAI","DOUTOR NEY CABRAL","VISTORIA DE SEG. CONTRA. INC","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08584263044322","-51.21422767639161","",""
"PORTO ALEGRE","704556","09/11/2024 - 19:29","JARDIM DO SALSO","SÃO JOSEMARIA ESCRIVÁ","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.054134749403808","-51.16275718514631","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704557","09/11/2024 - 19:32","JARDIM BOTÂNICO","IPIRANGA","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.055509122917908","-51.16372701510492","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704573","09/11/2024 - 20:11","RESTINGA","ESTRADA JOÃO ANTONIO DA SILVEIRA","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.143011816143083","-51.12869574788587","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","704579","09/11/2024 - 20:38","MENINO DEUS","AV BASTIAN","PRODUTOS PERIGOSOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.050420130946268","-51.226158142089844","EXPLOSIVO",""
"PORTO ALEGRE","704600","09/11/2024 - 21:31","BELÉM VELHO","COSTA GAMA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.125140720297857","-51.17324352264405","",""
"PORTO ALEGRE","704622","09/11/2024 - 23:03","MENINO DEUS","BARÃO DO GRAVATAÍ","OCORRÊNCIA NÃO ATENDIDA","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.044225694800367","-51.22551441192628","",""
"PORTO ALEGRE","704634","10/11/2024 - 00:33","CIDADE BAIXA","RUA DA REPÚBLICA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.039591223149625","-51.225042343139656","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","704640","10/11/2024 - 02:18","CAVALHADA","VINTE E UM DE AGOSTO","INCÊNDIO","ABT-10327","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.106950819381147","-51.23135087891397","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","704640","10/11/2024 - 02:18","CAVALHADA","VINTE E UM DE AGOSTO","OCORRÊNCIA NÃO ATENDIDA","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.107210701041268","-51.23188734054566","",""
"PORTO ALEGRE","704641","10/11/2024 - 02:48","PARTENON","HUMBERTO DE CAMPOS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.06718124238615","-51.200366020202644","",""
"PORTO ALEGRE","704651","10/11/2024 - 05:43","PASSO DAREIA","ASSIS BRASIL","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01154758264711","-51.16438150405884","TERRESTRE",""
"PORTO ALEGRE","704658","10/11/2024 - 06:29","PASSO DAS PEDRAS","COMANDANTE CALEFFI","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.019852819634963","-51.12921237945557","",""
"PORTO ALEGRE","704670","10/11/2024 - 08:32","CIDADE BAIXA","DA REPÚBLICA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03727855000471","-51.221609115600586","CONTAINER",""
"PORTO ALEGRE","704673","10/11/2024 - 08:49","CIDADE BAIXA","GEN LIMA E SILVA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.037148518586562","-51.22293949127198","CONTAINER",""
"PORTO ALEGRE","704676","10/11/2024 - 08:59","CIDADE BAIXA","GEN LIMA E SILVA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03922900080049","-51.220085620880134","CONTAINER",""
"PORTO ALEGRE","704690","10/11/2024 - 10:10","NONOAI","AVENIDA NONOAI","AÇÕES PREVENTIVAS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.087457928327332","-51.21652364730836","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704691","10/11/2024 - 10:14","PARTENON","HUMBERTO DE CAMPOS","SALVAMENTO/BUSCA/RESGATE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.06692125789416","-51.200108528137214","DE ANIMAL",""
"PORTO ALEGRE","704697","10/11/2024 - 10:24","CRISTO REDENTOR","DOM DIOGO DE SOUZA","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01622981519767","-51.15433931350709","DE ANIMAL",""
"PORTO ALEGRE","704705","10/11/2024 - 10:39","NONOAI","AVENIDA NONOAI","AÇÕES PREVENTIVAS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08738366233659","-51.216459274292","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704717","10/11/2024 - 10:59","FLORESTA","SETE DE ABRIL","AÇÕES PREVENTIVAS","ABT-563","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.020298718725257","-51.20723247528077","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704724","10/11/2024 - 11:12","FLORESTA","FARRAPOS","AÇÕES PREVENTIVAS","ABT-563","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.016619991265976","-51.20733976364136","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704726","10/11/2024 - 11:13","VILA IPIRANGA","DOUTOR JOÃO SIMPLÍCIO ALVES DE CARVALHO","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01954626284726","-51.15304112434387","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704727","10/11/2024 - 11:14","VILA IPIRANGA","AV DO FORTE","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.0192582843955","-51.152193546295166","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704737","10/11/2024 - 12:05","RESTINGA","IGNES FAGUNDES","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15021130156675","-51.13489866256714","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704738","10/11/2024 - 12:10","RESTINGA","IGNES FAGUNDES","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.146147739067846","-51.14369630813599","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704739","10/11/2024 - 12:11","BELÉM NOVO","RUA EUSTÁQUIO INÁCIO DA SILVEIRA","AÇÕES PREVENTIVAS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.210495629239084","-51.17656409740449","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704740","10/11/2024 - 12:14","JARDIM BOTÂNICO","IPIRANGA","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.051729549853636","-51.193692641381745","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704741","10/11/2024 - 12:16","BELÉM NOVO","R. DR. CECÍLIO MONZA","AÇÕES PREVENTIVAS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.21188637049576","-51.18229866027833","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704742","10/11/2024 - 12:18","PARTENON","BENTO GONÇALVES","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.062909982038843","-51.17802868622704","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","704745","10/11/2024 - 12:33","FARRAPOS","VOLUNTARIOS DA PATRIA","INCÊNDIO","ABT-563","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.9878543278518","-51.202812194824226","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","704770","10/11/2024 - 14:27","SÃO JOSÉ","SANTA MARIA","OCORRÊNCIA NÃO ATENDIDA","ABT-563","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.092953456865988","-51.05597734451295","",""
"PORTO ALEGRE","704772","10/11/2024 - 14:39","CORONEL APARÍCIO BORGES","DA REPRESA","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.080086756828326","-51.17100124725783","DE ANIMAL",""
"PORTO ALEGRE","704776","10/11/2024 - 14:52","RIO BRANCO","DONA LAURA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.029216279429228","-51.19701862335205","",""
"PORTO ALEGRE","704778","10/11/2024 - 14:57","CIDADE BAIXA","LUIZ AFONSO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.037835825578323","-51.219313144683845","",""
"PORTO ALEGRE","704779","10/11/2024 - 14:57","TRISTEZA","SANTA VITÓRIA","INCÊNDIO","ABT-10327","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.11543380610627","-51.24474016888563","LIXO",""
