"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","666231","02/07/2024 - 04:12","MENINO DEUS","JOSÉ DE ALENCAR","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.060681425211953","-51.219377517700195","CONTAINER",""
"PORTO ALEGRE","666232","02/07/2024 - 04:41","FLORESTA","AV CRISTOVÃO COLOMBO","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.0179205670737","-51.19974374771119","CONTAINER",""
"PORTO ALEGRE","666234","02/07/2024 - 06:22","MENINO DEUS","COSTA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.058619965480947","-51.22742414474488","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","666247","02/07/2024 - 08:55","SÃO GERALDO","PÁTRIA","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.008709803329946","-51.19297651453366","DESABAMENTO/SOTERRAMENTO | INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","666256","02/07/2024 - 09:33","SARANDI","SALVADOR LEÃO","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-29.996440302491436","-51.1277746691566","CALAMIDADE PÚBLICA/EVENTO EXTREMO",""
"PORTO ALEGRE","666258","02/07/2024 - 09:44","NONOAI","COSTA LIMA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.085898330809453","-51.211287975311286","CORTE TOTAL",""
"PORTO ALEGRE","666262","02/07/2024 - 09:58","VILA ASSUNÇÃO","BURUM","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.09837442222135","-51.26265764236451","DE ANIMAL",""
"PORTO ALEGRE","666269","02/07/2024 - 10:29","RUBEM BERTA","ADELINO FERREIRA JARDIM","SALVAMENTO/BUSCA/RESGATE","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.021116195182994","-51.10507249832153","SUICÍDIO/TENTATIVA",""
"PORTO ALEGRE","666269","02/07/2024 - 10:29","RUBEM BERTA","ADELINO FERREIRA JARDIM","SALVAMENTO/BUSCA/RESGATE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.021134774115072","-51.107218265533454","SUICÍDIO/TENTATIVA",""
"PORTO ALEGRE","666292","02/07/2024 - 11:33","FLORESTA","ERNESTO ALVES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.024478923986273","-51.21510752026335","",""
"PORTO ALEGRE","666292","02/07/2024 - 11:33","FLORESTA","ERNESTO ALVES","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.024610633290482","-51.21494620788904","",""
"PORTO ALEGRE","666319","02/07/2024 - 12:40","AUXILIADORA","CARLOS GOMES","SALVAMENTO/BUSCA/RESGATE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.02217518875535","-51.18463754653931","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","666325","02/07/2024 - 13:14","ASSUNÇÃO","GUAIBA","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.098040261721696","-51.263344287872314","DE ANIMAL",""
"PORTO ALEGRE","666331","02/07/2024 - 13:30","RESTINGA","ESTRADA CHACARA DO BANCO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.166241257564042","-51.139876842498786","LIXO",""
"PORTO ALEGRE","666332","02/07/2024 - 13:38","GLÓRIA","PROFESSOR OSCAR PEREIRA","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.079511151044567","-51.19807004928589","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","666341","02/07/2024 - 13:53","CASCATA","FRANCISCO MARTINS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.09079984018422","-51.179616451263435","VISTORIA",""
"PORTO ALEGRE","666359","02/07/2024 - 14:33","VILA ASSUNÇÃO","DOUTOR CASTRO DE MENEZES","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.10099197371839","-51.24911785125733","VISTORIA",""
"PORTO ALEGRE","666362","02/07/2024 - 14:46","FLORESTA","SÃO CARLOS","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.023683766282986","-51.21280372284683","DE ANIMAL",""
"PORTO ALEGRE","666368","02/07/2024 - 14:57","FLORESTA","SÃO CARLOS","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.021875647017197","-51.210936255096634","",""
"PORTO ALEGRE","666368","02/07/2024 - 14:57","FLORESTA","SÃO CARLOS","OCORRÊNCIA NÃO ATENDIDA","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.022249733579546","-51.21120238091496","",""
"PORTO ALEGRE","666396","02/07/2024 - 15:55","VILA JARDIM","CIRCULAR","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.03105542654022","-51.15453243255616","CORTE TOTAL",""
"PORTO ALEGRE","666417","02/07/2024 - 17:08","RUBEM BERTA","GOLDA MEIR","PRODUTOS PERIGOSOS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.016471352944773","-51.11058712005616","EXPLOSIVO",""
"PORTO ALEGRE","666433","02/07/2024 - 17:49","PETRÓPOLIS","BAGÉ","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.04066681237126","-51.18504122241478","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","666448","02/07/2024 - 18:32","CENTRO HISTÓRICO","RUA RIACHUELO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03406022225654","-51.23860895633698","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","666448","02/07/2024 - 18:32","CENTRO HISTÓRICO","RUA RIACHUELO","INCÊNDIO","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.028603222808886","-51.224548816680915","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","666448","02/07/2024 - 18:32","CENTRO HISTÓRICO","RUA RIACHUELO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.034046416295382","-51.23905614624722","",""
"PORTO ALEGRE","666452","02/07/2024 - 18:44","TRISTEZA","GENERAL RONDON","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.10450049784051","-51.251263618469245","DE ANIMAL",""
"PORTO ALEGRE","666464","02/07/2024 - 19:20","CORONEL APARÍCIO BORGES","ADÃO ARAÚJO","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.075073303681645","-51.18277072906495","DE ANIMAL",""
"PORTO ALEGRE","666471","02/07/2024 - 19:24","SANTA TEREZA","DOUTOR LUCIDORO BRITO","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.073643494559107","-51.213841438293464","LIXO",""
"PORTO ALEGRE","666490","02/07/2024 - 21:13","RESTINGA","CLARA NUNES","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.156167179716608","-51.15056276321412","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","666492","02/07/2024 - 21:20","PARTENON","PROFESSOR GUERREIRO LIMA","PRODUTOS PERIGOSOS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.060755711247808","-51.15260124206544","EXPLOSIVO",""
"PORTO ALEGRE","666495","02/07/2024 - 21:28","TRISTEZA","OTTO NIEMEYER","PRODUTOS PERIGOSOS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.10979089391991","-51.25381708145142","EXPLOSIVO",""
"PORTO ALEGRE","666512","02/07/2024 - 23:33","JARDIM CARVALHO","ARISTIDES ROSA","AÇÕES PREVENTIVAS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.062176420955844","-51.1438250541687","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","666518","03/07/2024 - 02:54","MÁRIO QUINTANA","RUA TEREZINHA LEAL OLIVEIRA - MÁRIO QUINTANA","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.034733618383022","-51.1025619506836","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","666525","03/07/2024 - 06:13","MENINO DEUS","ÉRICO VERÍSSIMO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.056391312080724","-51.21825098991395","",""
"PORTO ALEGRE","666530","03/07/2024 - 07:52","INDEPENDÊNCIA","CASTRO ALVES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.0302195320381","-51.21030066792534","",""
"PORTO ALEGRE","666538","03/07/2024 - 08:43","SARANDI","SALVADOR LEÃO","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-29.996626032285068","-51.12743185864443","CALAMIDADE PÚBLICA/EVENTO EXTREMO",""
"PORTO ALEGRE","666560","03/07/2024 - 10:28","GUARUJÁ","CRICIÚMA","SALVAMENTO/BUSCA/RESGATE","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.157985413531613","-51.224033832550056","DE ANIMAL",""
"PORTO ALEGRE","666565","03/07/2024 - 11:13","VILA NOVA","AMAPA","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.10325674957202","-51.2062668800354","DE ANIMAL",""
"PORTO ALEGRE","666597","03/07/2024 - 13:41","GUARUJÁ","ARARANGUA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.159469661179656","-51.22317552566529","VISTORIA",""
"PORTO ALEGRE","666602","03/07/2024 - 14:12","PROTÁSIO ALVES","GILDO DE FREITAS","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.043668455166827","-51.17433786392212","VEGETAÇÃO",""
"PORTO ALEGRE","666602","03/07/2024 - 14:12","PROTÁSIO ALVES","GILDO DE FREITAS","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.040863634751584","-51.11884832382202","VEGETAÇÃO",""
"PORTO ALEGRE","666602","03/07/2024 - 14:12","PROTÁSIO ALVES","GILDO DE FREITAS","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.045024399475487","-51.12447023391724","VEGETAÇÃO",""
"PORTO ALEGRE","666602","03/07/2024 - 14:12","PROTÁSIO ALVES","GILDO DE FREITAS","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.044820080287852","-51.12434148788453","VEGETAÇÃO",""
"PORTO ALEGRE","666602","03/07/2024 - 14:12","PROTÁSIO ALVES","GILDO DE FREITAS","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.049240710444277","-51.13264560699463","VEGETAÇÃO",""
"PORTO ALEGRE","666602","03/07/2024 - 14:12","PROTÁSIO ALVES","GILDO DE FREITAS","INCÊNDIO","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.047253308692188","-51.126959323883064","VEGETAÇÃO",""
"PORTO ALEGRE","666649","03/07/2024 - 17:07","SANTA CECÍLIA","DOUTOR ALCIDES CRUZ","SALVAMENTO/BUSCA/RESGATE","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.041829524248776","-51.20146037469986","CALAMIDADE PÚBLICA/EVENTO EXTREMO",""
"PORTO ALEGRE","666649","03/07/2024 - 17:07","SANTA CECÍLIA","DOUTOR ALCIDES CRUZ","SALVAMENTO/BUSCA/RESGATE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.041773816966984","-51.20163202285767","SUICÍDIO/TENTATIVA",""
"PORTO ALEGRE","666660","03/07/2024 - 17:48","PETRÓPOLIS","CORONEL LUCAS DE OLIVEIRA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02551930472736","-51.19500160217286","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","666665","03/07/2024 - 18:13","CASCATA","RENASCENÇA","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.098114519708126","-51.186354160308845","LIXO",""
"PORTO ALEGRE","666666","03/07/2024 - 18:14","PASSO DAREIA","ROQUE CALAGE","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01567241815152","-51.1634373664856","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","666709","03/07/2024 - 22:21","JARDIM ITU SABARÁ","BISPO JOÃO SCALABRINI","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.014093109508423","-51.13322496414185","LIXO",""
"PORTO ALEGRE","666714","03/07/2024 - 23:46","RESTINGA","ECONOMISTA NILO WULFF","OCORRÊNCIA NÃO ATENDIDA","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.150155637457836","-51.14620685577393","",""
"PORTO ALEGRE","666718","04/07/2024 - 00:46","BOM JESUS","RUA Z","AÇÕES PREVENTIVAS","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.045377313443336","-51.153888702392585","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","666722","04/07/2024 - 05:59","PROTÁSIO ALVES","SATURNINO JOSÉ GERALDO","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.036229005831586","-51.108044385910034","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","666727","04/07/2024 - 07:26","PROTÁSIO ALVES","GILDO DE FREITAS","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.04498725056363","-51.12438440322877","VEGETAÇÃO",""
"PORTO ALEGRE","666744","04/07/2024 - 08:49","SÃO JOSÉ","RUA SÃO GUILHERME","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07522185409391","-51.15901708602906","DE ANIMAL",""
"PORTO ALEGRE","666761","04/07/2024 - 09:46","VILA NOVA","DAS FURNAS","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.103776526871698","-51.196117401123054","LIXO",""
"PORTO ALEGRE","666776","04/07/2024 - 10:16","PETRÓPOLIS","CORONEL CORTE REAL","PRODUTOS PERIGOSOS","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.04591596918069","-51.194400787353516","EXPLOSIVO",""
"PORTO ALEGRE","666783","04/07/2024 - 10:25","RESTINGA","DO RINCÃO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.137324222346294","-51.134941577911384","EXTERMÍNIO",""
"PORTO ALEGRE","666797","04/07/2024 - 11:09","AZENHA","PROFESSOR FREITAS E CASTRO","OCORRÊNCIA NÃO ATENDIDA","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.04925928410433","-51.21502161026002","",""
"PORTO ALEGRE","666815","04/07/2024 - 12:20","HIGIENÓPOLIS","GERMANO PETERSEN JÚNIOR","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.018236418624276","-51.190409660339355","",""
"PORTO ALEGRE","666827","04/07/2024 - 13:04","CENTRO","VOLUNTÁRIOS DA PÁTRIA","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.027302787123325","-51.22251033782959","",""
"PORTO ALEGRE","666863","04/07/2024 - 15:32","RUBEM BERTA","V","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.995315990407747","-51.10351648879949","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","666885","04/07/2024 - 16:53","CORONEL APARÍCIO BORGES","DA REPRESA","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08458008039392","-51.17086172103882","LIXO",""
"PORTO ALEGRE","666908","04/07/2024 - 18:05","CASCATA","FRANCISCO MARTINS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.090094334864027","-51.18184804916382","EXTERMÍNIO",""
